attendance_id,student_id,school_id,date,status,attendance_rate,week_of_year
22947,88,2,2021-12-02,0,0.32,48
20337,78,2,2021-12-02,1,0.32,48
6243,24,1,2021-12-02,1,0.52,48
9636,37,1,2021-12-02,0,0.52,48
42783,164,3,2021-12-02,0,0.57,48
41739,160,3,2021-12-02,0,0.57,48
17205,66,2,2021-12-02,1,0.32,48
27384,105,2,2021-12-02,0,0.32,48
762,3,1,2021-12-02,1,0.52,48
25296,97,2,2021-12-02,1,0.32,48
1284,5,1,2021-12-02,0,0.52,48
22164,85,2,2021-12-02,0,0.32,48
5982,23,1,2021-12-02,0,0.52,48
44088,169,3,2021-12-02,0,0.57,48
45132,173,3,2021-12-02,1,0.57,48
40695,156,3,2021-12-02,1,0.57,48
27645,106,2,2021-12-02,0,0.32,48
33909,130,3,2021-12-02,0,0.57,48
4938,19,1,2021-12-02,0,0.52,48
39129,150,3,2021-12-02,0,0.57,48
13812,53,1,2021-12-02,0,0.52,48
35736,137,3,2021-12-02,0,0.57,48
35997,138,3,2021-12-02,0,0.57,48
38346,147,3,2021-12-02,1,0.57,48
33387,128,3,2021-12-02,1,0.57,48
28689,110,2,2021-12-02,0,0.32,48
36258,139,3,2021-12-02,0,0.57,48
42522,163,3,2021-12-02,0,0.57,48
35475,136,3,2021-12-02,1,0.57,48
20859,80,2,2021-12-02,0,0.32,48
32604,125,3,2021-12-02,0,0.57,48
40956,157,3,2021-12-02,1,0.57,48
6504,25,1,2021-12-02,1,0.52,48
36519,140,3,2021-12-02,1,0.57,48
26862,103,2,2021-12-02,1,0.32,48
34170,131,3,2021-12-02,0,0.57,48
4677,18,1,2021-12-02,1,0.52,48
3894,15,1,2021-12-02,1,0.52,48
3633,14,1,2021-12-02,0,0.52,48
5199,20,1,2021-12-02,0,0.52,48
14073,54,1,2021-12-02,0,0.52,48
24513,94,2,2021-12-02,0,0.32,48
32343,124,3,2021-12-02,1,0.57,48
36780,141,3,2021-12-02,1,0.57,48
16422,63,2,2021-12-02,0,0.32,48
17466,67,2,2021-12-02,1,0.32,48
16161,62,2,2021-12-02,1,0.32,48
501,2,1,2021-12-02,1,0.52,48
11202,43,1,2021-12-02,1,0.52,48
8853,34,1,2021-12-02,1,0.52,48
9897,38,1,2021-12-02,1,0.52,48
28167,108,2,2021-12-02,0,0.32,48
15639,60,1,2021-12-02,0,0.52,48
43827,168,3,2021-12-02,0,0.57,48
40434,155,3,2021-12-02,0,0.57,48
32865,126,3,2021-12-02,0,0.57,48
12507,48,1,2021-12-02,1,0.52,48
27123,104,2,2021-12-02,1,0.32,48
8331,32,1,2021-12-02,0,0.52,48
45654,175,3,2021-12-02,1,0.57,48
16944,65,2,2021-12-02,1,0.32,48
18510,71,2,2021-12-02,0,0.32,48
39912,153,3,2021-12-02,1,0.57,48
5460,21,1,2021-12-02,1,0.52,48
24774,95,2,2021-12-02,0,0.32,48
41478,159,3,2021-12-02,1,0.57,48
28428,109,2,2021-12-02,0,0.32,48
29994,115,2,2021-12-02,1,0.32,48
33648,129,3,2021-12-02,1,0.57,48
14595,56,1,2021-12-02,0,0.52,48
7287,28,1,2021-12-02,1,0.52,48
38085,146,3,2021-12-02,1,0.57,48
19032,73,2,2021-12-02,0,0.32,48
41217,158,3,2021-12-02,1,0.57,48
1023,4,1,2021-12-02,1,0.52,48
39651,152,3,2021-12-02,1,0.57,48
4155,16,1,2021-12-02,0,0.52,48
21642,83,2,2021-12-02,0,0.32,48
14856,57,1,2021-12-02,0,0.52,48
44610,171,3,2021-12-02,1,0.57,48
18249,70,2,2021-12-02,0,0.32,48
23208,89,2,2021-12-02,1,0.32,48
30777,118,2,2021-12-02,0,0.32,48
20076,77,2,2021-12-02,0,0.32,48
34953,134,3,2021-12-02,1,0.57,48
34692,133,3,2021-12-02,1,0.57,48
31038,119,2,2021-12-02,0,0.32,48
46698,179,3,2021-12-02,1,0.57,48
43044,165,3,2021-12-02,1,0.57,48
37824,145,3,2021-12-02,1,0.57,48
7548,29,1,2021-12-02,0,0.52,48
16683,64,2,2021-12-02,0,0.32,48
3111,12,1,2021-12-02,1,0.52,48
30516,117,2,2021-12-02,0,0.32,48
30255,116,2,2021-12-02,1,0.32,48
13551,52,1,2021-12-02,1,0.52,48
23469,90,2,2021-12-02,1,0.32,48
14596,56,1,2021-12-03,1,0.47,48
11986,46,1,2021-12-03,1,0.47,48
46177,177,3,2021-12-03,0,0.38,48
39391,151,3,2021-12-03,1,0.38,48
5200,20,1,2021-12-03,0,0.47,48
9115,35,1,2021-12-03,0,0.47,48
36259,139,3,2021-12-03,1,0.38,48
29212,112,2,2021-12-03,1,0.3,48
13030,50,1,2021-12-03,0,0.47,48
16162,62,2,2021-12-03,1,0.3,48
6244,24,1,2021-12-03,1,0.47,48
19555,75,2,2021-12-03,1,0.3,48
21382,82,2,2021-12-03,1,0.3,48
40435,155,3,2021-12-03,1,0.38,48
42262,162,3,2021-12-03,0,0.38,48
8854,34,1,2021-12-03,0,0.47,48
43045,165,3,2021-12-03,1,0.38,48
42784,164,3,2021-12-03,0,0.38,48
19033,73,2,2021-12-03,1,0.3,48
15118,58,1,2021-12-03,0,0.47,48
12247,47,1,2021-12-03,1,0.47,48
39913,153,3,2021-12-03,0,0.38,48
8593,33,1,2021-12-03,1,0.47,48
37303,143,3,2021-12-03,0,0.38,48
18772,72,2,2021-12-03,0,0.3,48
3112,12,1,2021-12-03,0,0.47,48
45394,174,3,2021-12-03,0,0.38,48
26602,102,2,2021-12-03,0,0.3,48
21121,81,2,2021-12-03,0,0.3,48
13291,51,1,2021-12-03,0,0.47,48
7288,28,1,2021-12-03,1,0.47,48
11464,44,1,2021-12-03,1,0.47,48
23992,92,2,2021-12-03,1,0.3,48
2329,9,1,2021-12-03,0,0.47,48
23209,89,2,2021-12-03,1,0.3,48
241,1,1,2021-12-03,0,0.47,48
22687,87,2,2021-12-03,0,0.3,48
27907,107,2,2021-12-03,0,0.3,48
38869,149,3,2021-12-03,1,0.38,48
29473,113,2,2021-12-03,0,0.3,48
4156,16,1,2021-12-03,1,0.47,48
25558,98,2,2021-12-03,0,0.3,48
15901,61,2,2021-12-03,0,0.3,48
1546,6,1,2021-12-03,0,0.47,48
35215,135,3,2021-12-03,1,0.38,48
33127,127,3,2021-12-03,1,0.38,48
39652,152,3,2021-12-03,1,0.38,48
7549,29,1,2021-12-03,1,0.47,48
4417,17,1,2021-12-03,1,0.47,48
25036,96,2,2021-12-03,1,0.3,48
20338,78,2,2021-12-03,0,0.3,48
9898,38,1,2021-12-03,1,0.47,48
27124,104,2,2021-12-03,1,0.3,48
28168,108,2,2021-12-03,0,0.3,48
32605,125,3,2021-12-03,0,0.38,48
20860,80,2,2021-12-03,0,0.3,48
28951,111,2,2021-12-03,0,0.3,48
30778,118,2,2021-12-03,0,0.3,48
8071,31,1,2021-12-03,0,0.47,48
44350,170,3,2021-12-03,0,0.38,48
40957,157,3,2021-12-03,0,0.38,48
1024,4,1,2021-12-03,0,0.47,48
36520,140,3,2021-12-03,0,0.38,48
38608,148,3,2021-12-03,1,0.38,48
26863,103,2,2021-12-03,0,0.3,48
6505,25,1,2021-12-03,0,0.47,48
34171,131,3,2021-12-03,0,0.38,48
10159,39,1,2021-12-03,1,0.47,48
5722,22,1,2021-12-03,0,0.47,48
45916,176,3,2021-12-03,0,0.38,48
44872,172,3,2021-12-03,1,0.38,48
4678,18,1,2021-12-03,0,0.47,48
28690,110,2,2021-12-03,0,0.3,48
30256,116,2,2021-12-03,0,0.3,48
3895,15,1,2021-12-03,1,0.47,48
41218,158,3,2021-12-03,0,0.38,48
16423,63,2,2021-12-03,1,0.3,48
2068,8,1,2021-12-03,1,0.47,48
37825,145,3,2021-12-03,0,0.38,48
24514,94,2,2021-12-03,0,0.3,48
16684,64,2,2021-12-03,0,0.3,48
14074,54,1,2021-12-03,0,0.47,48
36781,141,3,2021-12-03,0,0.38,48
32344,124,3,2021-12-03,1,0.38,48
18250,70,2,2021-12-03,0,0.3,48
31822,122,3,2021-12-03,1,0.38,48
35476,136,3,2021-12-03,0,0.38,48
17467,67,2,2021-12-03,1,0.3,48
15640,60,1,2021-12-03,0,0.47,48
17728,68,2,2021-12-03,1,0.3,48
34432,132,3,2021-12-03,0,0.38,48
43828,168,3,2021-12-03,1,0.38,48
31561,121,3,2021-12-03,0,0.38,48
40174,154,3,2021-12-03,0,0.38,48
22426,86,2,2021-12-03,0,0.3,48
32866,126,3,2021-12-03,0,0.38,48
12508,48,1,2021-12-03,1,0.47,48
42523,163,3,2021-12-03,1,0.38,48
37042,142,3,2021-12-03,0,0.38,48
8332,32,1,2021-12-03,0,0.47,48
45655,175,3,2021-12-03,1,0.38,48
16945,65,2,2021-12-03,0,0.3,48
43567,167,3,2021-12-03,0,0.38,48
25819,99,2,2021-12-03,0,0.3,48
23470,90,2,2021-12-03,1,0.3,48
2590,10,1,2021-12-03,0,0.47,48
18511,71,2,2021-12-03,0,0.3,48
32083,123,3,2021-12-03,1,0.38,48
24775,95,2,2021-12-03,0,0.3,48
41479,159,3,2021-12-03,0,0.38,48
46699,179,3,2021-12-03,0,0.38,48
21904,84,2,2021-12-03,0,0.3,48
15379,59,1,2021-12-03,1,0.47,48
11203,43,1,2021-12-03,0,0.47,48
28429,109,2,2021-12-03,1,0.3,48
1807,7,1,2021-12-03,1,0.47,48
24253,93,2,2021-12-03,1,0.3,48
502,2,1,2021-12-03,1,0.47,48
6766,26,1,2021-12-03,0,0.47,48
7810,30,1,2021-12-03,1,0.47,48
22948,88,2,2021-12-03,0,0.3,48
29734,114,2,2021-12-03,1,0.3,48
12769,49,1,2021-12-03,1,0.47,48
37564,144,3,2021-12-03,0,0.38,48
39130,150,3,2021-12-03,1,0.38,48
35737,137,3,2021-12-03,0,0.38,48
34693,133,3,2021-12-03,0,0.38,48
3373,13,1,2021-12-03,0,0.47,48
44089,169,3,2021-12-03,0,0.38,48
42001,161,3,2021-12-03,0,0.38,48
13813,53,1,2021-12-03,0,0.47,48
10681,41,1,2021-12-03,0,0.47,48
38086,146,3,2021-12-03,1,0.38,48
14335,55,1,2021-12-03,1,0.47,48
11725,45,1,2021-12-03,1,0.47,48
1285,5,1,2021-12-03,0,0.47,48
9637,37,1,2021-12-03,0,0.47,48
46438,178,3,2021-12-03,1,0.38,48
25297,97,2,2021-12-03,0,0.3,48
14857,57,1,2021-12-03,0,0.47,48
29995,115,2,2021-12-03,0,0.3,48
31300,120,2,2021-12-03,0,0.3,48
26341,101,2,2021-12-03,0,0.3,48
46960,180,3,2021-12-03,0,0.38,48
20077,77,2,2021-12-03,0,0.3,48
13552,52,1,2021-12-03,1,0.47,48
27646,106,2,2021-12-03,0,0.3,48
19816,76,2,2021-12-03,0,0.3,48
40696,156,3,2021-12-03,1,0.38,48
763,3,1,2021-12-03,0,0.47,48
45133,173,3,2021-12-03,0,0.38,48
10420,40,1,2021-12-03,0,0.47,48
35998,138,3,2021-12-03,0,0.38,48
2851,11,1,2021-12-03,0,0.47,48
38347,147,3,2021-12-03,1,0.38,48
20599,79,2,2021-12-03,0,0.3,48
17989,69,2,2021-12-03,0,0.3,48
3634,14,1,2021-12-03,1,0.47,48
41740,160,3,2021-12-03,0,0.38,48
7027,27,1,2021-12-03,1,0.47,48
26080,100,2,2021-12-03,0,0.3,48
22165,85,2,2021-12-03,1,0.3,48
4939,19,1,2021-12-03,0,0.47,48
33910,130,3,2021-12-03,0,0.38,48
19294,74,2,2021-12-03,0,0.3,48
30517,117,2,2021-12-03,0,0.3,48
5983,23,1,2021-12-03,1,0.47,48
33649,129,3,2021-12-03,1,0.38,48
33388,128,3,2021-12-03,0,0.38,48
31039,119,2,2021-12-03,1,0.3,48
27385,105,2,2021-12-03,0,0.3,48
23731,91,2,2021-12-03,0,0.3,48
44611,171,3,2021-12-03,0,0.38,48
9376,36,1,2021-12-03,0,0.47,48
43306,166,3,2021-12-03,1,0.38,48
10942,42,1,2021-12-03,1,0.47,48
5461,21,1,2021-12-03,1,0.47,48
34954,134,3,2021-12-03,0,0.38,48
17206,66,2,2021-12-03,0,0.3,48
21643,83,2,2021-12-03,0,0.3,48
26864,103,2,2021-12-06,0,0.27,49
9899,38,1,2021-12-06,1,0.43,49
10421,40,1,2021-12-06,1,0.43,49
19295,74,2,2021-12-06,0,0.27,49
20600,79,2,2021-12-06,0,0.27,49
42524,163,3,2021-12-06,1,0.55,49
36521,140,3,2021-12-06,0,0.55,49
7028,27,1,2021-12-06,0,0.43,49
32867,126,3,2021-12-06,0,0.55,49
6506,25,1,2021-12-06,0,0.43,49
40175,154,3,2021-12-06,1,0.55,49
8855,34,1,2021-12-06,0,0.43,49
17729,68,2,2021-12-06,0,0.27,49
34433,132,3,2021-12-06,0,0.55,49
15641,60,1,2021-12-06,0,0.43,49
12509,48,1,2021-12-06,0,0.43,49
43829,168,3,2021-12-06,0,0.55,49
29735,114,2,2021-12-06,0,0.27,49
31823,122,3,2021-12-06,0,0.55,49
45917,176,3,2021-12-06,0,0.55,49
10160,39,1,2021-12-06,0,0.43,49
27125,104,2,2021-12-06,0,0.27,49
43046,165,3,2021-12-06,1,0.55,49
27647,106,2,2021-12-06,0,0.27,49
45134,173,3,2021-12-06,1,0.55,49
22427,86,2,2021-12-06,1,0.27,49
28169,108,2,2021-12-06,0,0.27,49
27386,105,2,2021-12-06,0,0.27,49
6767,26,1,2021-12-06,0,0.43,49
8333,32,1,2021-12-06,0,0.43,49
1025,4,1,2021-12-06,1,0.43,49
37565,144,3,2021-12-06,0,0.55,49
15380,59,1,2021-12-06,0,0.43,49
11204,43,1,2021-12-06,0,0.43,49
24254,93,2,2021-12-06,1,0.27,49
8072,31,1,2021-12-06,1,0.43,49
5984,23,1,2021-12-06,0,0.43,49
28430,109,2,2021-12-06,0,0.27,49
17990,69,2,2021-12-06,0,0.27,49
503,2,1,2021-12-06,1,0.43,49
21905,84,2,2021-12-06,0,0.27,49
21122,81,2,2021-12-06,1,0.27,49
38087,146,3,2021-12-06,0,0.55,49
17468,67,2,2021-12-06,1,0.27,49
21644,83,2,2021-12-06,1,0.27,49
30779,118,2,2021-12-06,0,0.27,49
28952,111,2,2021-12-06,0,0.27,49
43568,167,3,2021-12-06,1,0.55,49
35477,136,3,2021-12-06,1,0.55,49
20861,80,2,2021-12-06,0,0.27,49
22166,85,2,2021-12-06,0,0.27,49
5723,22,1,2021-12-06,0,0.43,49
1808,7,1,2021-12-06,0,0.43,49
37043,142,3,2021-12-06,1,0.55,49
9638,37,1,2021-12-06,1,0.43,49
46700,179,3,2021-12-06,1,0.55,49
26081,100,2,2021-12-06,1,0.27,49
3896,15,1,2021-12-06,0,0.43,49
45656,175,3,2021-12-06,1,0.55,49
25820,99,2,2021-12-06,0,0.27,49
38609,148,3,2021-12-06,0,0.55,49
16946,65,2,2021-12-06,0,0.27,49
26342,101,2,2021-12-06,0,0.27,49
40697,156,3,2021-12-06,1,0.55,49
23471,90,2,2021-12-06,0,0.27,49
33911,130,3,2021-12-06,1,0.55,49
44351,170,3,2021-12-06,0,0.55,49
16685,64,2,2021-12-06,1,0.27,49
46439,178,3,2021-12-06,1,0.55,49
2591,10,1,2021-12-06,0,0.43,49
18512,71,2,2021-12-06,0,0.27,49
40958,157,3,2021-12-06,1,0.55,49
1286,5,1,2021-12-06,0,0.43,49
32084,123,3,2021-12-06,1,0.55,49
4679,18,1,2021-12-06,1,0.43,49
24776,95,2,2021-12-06,1,0.27,49
41480,159,3,2021-12-06,1,0.55,49
44090,169,3,2021-12-06,0,0.55,49
46961,180,3,2021-12-06,1,0.55,49
42263,162,3,2021-12-06,0,0.55,49
42002,161,3,2021-12-06,0,0.55,49
10943,42,1,2021-12-06,0,0.43,49
12770,49,1,2021-12-06,1,0.43,49
22688,87,2,2021-12-06,1,0.27,49
38348,147,3,2021-12-06,1,0.55,49
242,1,1,2021-12-06,0,0.43,49
23210,89,2,2021-12-06,0,0.27,49
24515,94,2,2021-12-06,0,0.27,49
2330,9,1,2021-12-06,0,0.43,49
27908,107,2,2021-12-06,0,0.27,49
2852,11,1,2021-12-06,1,0.43,49
37826,145,3,2021-12-06,0,0.55,49
38870,149,3,2021-12-06,0,0.55,49
11726,45,1,2021-12-06,1,0.43,49
14336,55,1,2021-12-06,1,0.43,49
29474,113,2,2021-12-06,0,0.27,49
2069,8,1,2021-12-06,1,0.43,49
35999,138,3,2021-12-06,0,0.55,49
764,3,1,2021-12-06,1,0.43,49
25037,96,2,2021-12-06,0,0.27,49
15902,61,2,2021-12-06,0,0.27,49
16424,63,2,2021-12-06,0,0.27,49
39653,152,3,2021-12-06,1,0.55,49
18251,70,2,2021-12-06,0,0.27,49
1547,6,1,2021-12-06,1,0.43,49
33650,129,3,2021-12-06,1,0.55,49
5462,21,1,2021-12-06,1,0.43,49
23993,92,2,2021-12-06,0,0.27,49
11465,44,1,2021-12-06,1,0.43,49
31562,121,3,2021-12-06,1,0.55,49
39914,153,3,2021-12-06,1,0.55,49
9377,36,1,2021-12-06,0,0.43,49
34955,134,3,2021-12-06,0,0.55,49
5201,20,1,2021-12-06,1,0.43,49
8594,33,1,2021-12-06,0,0.43,49
14858,57,1,2021-12-06,1,0.43,49
37304,143,3,2021-12-06,1,0.55,49
33389,128,3,2021-12-06,0,0.55,49
3374,13,1,2021-12-06,1,0.43,49
3113,12,1,2021-12-06,0,0.43,49
18773,72,2,2021-12-06,1,0.27,49
10682,41,1,2021-12-06,0,0.43,49
7289,28,1,2021-12-06,1,0.43,49
41741,160,3,2021-12-06,0,0.55,49
7811,30,1,2021-12-06,0,0.43,49
45395,174,3,2021-12-06,0,0.55,49
14075,54,1,2021-12-06,0,0.43,49
36782,141,3,2021-12-06,0,0.55,49
26603,102,2,2021-12-06,0,0.27,49
17207,66,2,2021-12-06,1,0.27,49
13292,51,1,2021-12-06,0,0.43,49
43307,166,3,2021-12-06,1,0.55,49
4157,16,1,2021-12-06,1,0.43,49
9116,35,1,2021-12-06,1,0.43,49
25559,98,2,2021-12-06,0,0.27,49
29996,115,2,2021-12-06,1,0.27,49
14597,56,1,2021-12-06,0,0.43,49
34172,131,3,2021-12-06,0,0.55,49
39131,150,3,2021-12-06,0,0.55,49
42785,164,3,2021-12-06,0,0.55,49
44612,171,3,2021-12-06,1,0.55,49
36260,139,3,2021-12-06,1,0.55,49
29213,112,2,2021-12-06,0,0.27,49
30518,117,2,2021-12-06,0,0.27,49
23732,91,2,2021-12-06,0,0.27,49
19034,73,2,2021-12-06,0,0.27,49
44873,172,3,2021-12-06,1,0.55,49
13031,50,1,2021-12-06,1,0.43,49
6245,24,1,2021-12-06,0,0.43,49
3635,14,1,2021-12-06,0,0.43,49
32606,125,3,2021-12-06,1,0.55,49
19556,75,2,2021-12-06,1,0.27,49
16163,62,2,2021-12-06,0,0.27,49
31040,119,2,2021-12-06,0,0.27,49
21383,82,2,2021-12-06,1,0.27,49
4940,19,1,2021-12-06,0,0.43,49
40436,155,3,2021-12-06,0,0.55,49
34694,133,3,2021-12-06,1,0.55,49
13814,53,1,2021-12-06,1,0.43,49
11987,46,1,2021-12-06,0,0.43,49
35738,137,3,2021-12-06,0,0.55,49
7550,29,1,2021-12-06,0,0.43,49
20078,77,2,2021-12-06,0,0.27,49
15119,58,1,2021-12-06,0,0.43,49
33128,127,3,2021-12-06,0,0.55,49
35216,135,3,2021-12-06,1,0.55,49
25298,97,2,2021-12-06,1,0.27,49
4418,17,1,2021-12-06,1,0.43,49
31301,120,2,2021-12-06,1,0.27,49
32345,124,3,2021-12-06,1,0.55,49
22949,88,2,2021-12-06,0,0.27,49
39392,151,3,2021-12-06,1,0.55,49
28691,110,2,2021-12-06,0,0.27,49
20339,78,2,2021-12-06,0,0.27,49
41219,158,3,2021-12-06,1,0.55,49
13553,52,1,2021-12-06,1,0.43,49
46178,177,3,2021-12-06,1,0.55,49
19817,76,2,2021-12-06,0,0.27,49
12248,47,1,2021-12-06,0,0.43,49
30257,116,2,2021-12-06,0,0.27,49
6507,25,1,2021-12-07,1,0.48,49
45135,173,3,2021-12-07,0,0.43,49
27387,105,2,2021-12-07,1,0.45,49
33651,129,3,2021-12-07,1,0.43,49
765,3,1,2021-12-07,0,0.48,49
40959,157,3,2021-12-07,1,0.43,49
5463,21,1,2021-12-07,0,0.48,49
1026,4,1,2021-12-07,0,0.48,49
25299,97,2,2021-12-07,1,0.45,49
24516,94,2,2021-12-07,1,0.45,49
14076,54,1,2021-12-07,0,0.48,49
20862,80,2,2021-12-07,0,0.45,49
30258,116,2,2021-12-07,0,0.45,49
36522,140,3,2021-12-07,1,0.43,49
34173,131,3,2021-12-07,0,0.43,49
1287,5,1,2021-12-07,1,0.48,49
39132,150,3,2021-12-07,1,0.43,49
22167,85,2,2021-12-07,0,0.45,49
25560,98,2,2021-12-07,0,0.45,49
33129,127,3,2021-12-07,0,0.43,49
2331,9,1,2021-12-07,0,0.48,49
33390,128,3,2021-12-07,1,0.43,49
33912,130,3,2021-12-07,0,0.43,49
20340,78,2,2021-12-07,1,0.45,49
41742,160,3,2021-12-07,0,0.43,49
35739,137,3,2021-12-07,0,0.43,49
14598,56,1,2021-12-07,1,0.48,49
30519,117,2,2021-12-07,1,0.45,49
36261,139,3,2021-12-07,1,0.43,49
6246,24,1,2021-12-07,0,0.48,49
16164,62,2,2021-12-07,1,0.45,49
40437,155,3,2021-12-07,0,0.43,49
13815,53,1,2021-12-07,1,0.48,49
38349,147,3,2021-12-07,0,0.43,49
39654,152,3,2021-12-07,0,0.43,49
25038,96,2,2021-12-07,0,0.45,49
39915,153,3,2021-12-07,0,0.43,49
8595,33,1,2021-12-07,1,0.48,49
7290,28,1,2021-12-07,1,0.48,49
18774,72,2,2021-12-07,1,0.45,49
45396,174,3,2021-12-07,0,0.43,49
13293,51,1,2021-12-07,1,0.48,49
17208,66,2,2021-12-07,1,0.45,49
11466,44,1,2021-12-07,1,0.48,49
22689,87,2,2021-12-07,1,0.45,49
23211,89,2,2021-12-07,0,0.45,49
38871,149,3,2021-12-07,0,0.43,49
27909,107,2,2021-12-07,1,0.45,49
34956,134,3,2021-12-07,0,0.43,49
15903,61,2,2021-12-07,1,0.45,49
36000,138,3,2021-12-07,0,0.43,49
42786,164,3,2021-12-07,1,0.43,49
26865,103,2,2021-12-07,0,0.45,49
4941,19,1,2021-12-07,0,0.48,49
8856,34,1,2021-12-07,0,0.48,49
46701,179,3,2021-12-07,0,0.43,49
44091,169,3,2021-12-07,1,0.43,49
22950,88,2,2021-12-07,0,0.45,49
12249,47,1,2021-12-07,1,0.48,49
9639,37,1,2021-12-07,1,0.48,49
11205,43,1,2021-12-07,1,0.48,49
4680,18,1,2021-12-07,1,0.48,49
5985,23,1,2021-12-07,1,0.48,49
504,2,1,2021-12-07,1,0.48,49
17469,67,2,2021-12-07,0,0.45,49
35478,136,3,2021-12-07,1,0.43,49
38088,146,3,2021-12-07,1,0.43,49
41220,158,3,2021-12-07,1,0.43,49
32607,125,3,2021-12-07,1,0.43,49
28431,109,2,2021-12-07,0,0.45,49
41481,159,3,2021-12-07,0,0.43,49
18513,71,2,2021-12-07,0,0.45,49
24777,95,2,2021-12-07,0,0.45,49
20601,79,2,2021-12-07,0,0.45,49
28170,108,2,2021-12-07,0,0.45,49
15642,60,1,2021-12-07,1,0.48,49
43047,165,3,2021-12-07,0,0.43,49
12510,48,1,2021-12-07,0,0.48,49
43830,168,3,2021-12-07,1,0.43,49
27126,104,2,2021-12-07,0,0.45,49
27648,106,2,2021-12-07,0,0.45,49
32868,126,3,2021-12-07,1,0.43,49
44613,171,3,2021-12-07,0,0.43,49
42525,163,3,2021-12-07,0,0.43,49
16947,65,2,2021-12-07,1,0.45,49
8334,32,1,2021-12-07,1,0.48,49
45657,175,3,2021-12-07,0,0.43,49
40698,156,3,2021-12-07,0,0.43,49
9900,38,1,2021-12-07,0,0.48,49
5202,20,1,2021-12-07,1,0.48,49
14859,57,1,2021-12-07,1,0.48,49
46179,177,3,2021-12-07,1,0.43,49
31824,122,3,2021-12-07,1,0.43,49
19818,76,2,2021-12-07,0,0.45,49
34434,132,3,2021-12-07,1,0.43,49
17730,68,2,2021-12-07,1,0.45,49
23733,91,2,2021-12-07,1,0.45,49
22428,86,2,2021-12-07,0,0.45,49
31041,119,2,2021-12-07,0,0.45,49
6768,26,1,2021-12-07,0,0.48,49
25821,99,2,2021-12-07,0,0.45,49
19296,74,2,2021-12-07,0,0.45,49
37044,142,3,2021-12-07,1,0.43,49
23472,90,2,2021-12-07,0,0.45,49
3897,15,1,2021-12-07,0,0.48,49
40176,154,3,2021-12-07,0,0.43,49
29736,114,2,2021-12-07,0,0.45,49
10422,40,1,2021-12-07,0,0.48,49
26082,100,2,2021-12-07,1,0.45,49
2592,10,1,2021-12-07,0,0.48,49
46440,178,3,2021-12-07,1,0.43,49
32085,123,3,2021-12-07,1,0.43,49
42003,161,3,2021-12-07,0,0.43,49
46962,180,3,2021-12-07,0,0.43,49
15381,59,1,2021-12-07,0,0.48,49
16686,64,2,2021-12-07,1,0.45,49
37566,144,3,2021-12-07,0,0.43,49
21123,81,2,2021-12-07,0,0.45,49
26343,101,2,2021-12-07,1,0.45,49
1809,7,1,2021-12-07,0,0.48,49
30780,118,2,2021-12-07,1,0.45,49
31302,120,2,2021-12-07,0,0.45,49
42264,162,3,2021-12-07,0,0.43,49
21384,82,2,2021-12-07,0,0.45,49
19557,75,2,2021-12-07,1,0.45,49
3114,12,1,2021-12-07,0,0.48,49
4158,16,1,2021-12-07,0,0.48,49
10683,41,1,2021-12-07,0,0.48,49
26604,102,2,2021-12-07,0,0.45,49
23994,92,2,2021-12-07,0,0.45,49
37305,143,3,2021-12-07,0,0.43,49
243,1,1,2021-12-07,0,0.48,49
9378,36,1,2021-12-07,1,0.48,49
2853,11,1,2021-12-07,0,0.48,49
31563,121,3,2021-12-07,1,0.43,49
29475,113,2,2021-12-07,1,0.45,49
3375,13,1,2021-12-07,1,0.48,49
16425,63,2,2021-12-07,0,0.45,49
9117,35,1,2021-12-07,1,0.48,49
43569,167,3,2021-12-07,0,0.43,49
1548,6,1,2021-12-07,0,0.48,49
15120,58,1,2021-12-07,0,0.48,49
35217,135,3,2021-12-07,0,0.43,49
4419,17,1,2021-12-07,1,0.48,49
43308,166,3,2021-12-07,0,0.43,49
12771,49,1,2021-12-07,1,0.48,49
13554,52,1,2021-12-07,0,0.48,49
14337,55,1,2021-12-07,0,0.48,49
39393,151,3,2021-12-07,1,0.43,49
11988,46,1,2021-12-07,1,0.48,49
34695,133,3,2021-12-07,1,0.43,49
29214,112,2,2021-12-07,0,0.45,49
19035,73,2,2021-12-07,1,0.45,49
13032,50,1,2021-12-07,1,0.48,49
20079,77,2,2021-12-07,1,0.45,49
7551,29,1,2021-12-07,1,0.48,49
17991,69,2,2021-12-07,1,0.45,49
7812,30,1,2021-12-07,0,0.48,49
21906,84,2,2021-12-07,0,0.45,49
37827,145,3,2021-12-07,1,0.43,49
44874,172,3,2021-12-07,0,0.43,49
45918,176,3,2021-12-07,0,0.43,49
36783,141,3,2021-12-07,1,0.43,49
7029,27,1,2021-12-07,0,0.48,49
11727,45,1,2021-12-07,1,0.48,49
5724,22,1,2021-12-07,0,0.48,49
18252,70,2,2021-12-07,0,0.45,49
28692,110,2,2021-12-07,1,0.45,49
24255,93,2,2021-12-07,1,0.45,49
2070,8,1,2021-12-07,0,0.48,49
44352,170,3,2021-12-07,0,0.43,49
10944,42,1,2021-12-07,1,0.48,49
28953,111,2,2021-12-07,0,0.45,49
3636,14,1,2021-12-07,0,0.48,49
32346,124,3,2021-12-07,0,0.43,49
29997,115,2,2021-12-07,1,0.45,49
8073,31,1,2021-12-07,0,0.48,49
38610,148,3,2021-12-07,1,0.43,49
